H,M,S,MS,Horiz,Vert,h_cA5,h_cD5,h_cA4,h_cD4,h_cA3,h_cD3,h_cA2,h_cD2,h_cA1,h_cD1,v_cA5,v_cD5,v_cA4,v_cD4,v_cA3,v_cD3,v_cA2,v_cD2,v_cA1,v_cD1
10.0,38.0,59.0,163084.0,0.6954,0.5904,1.11086743564781,1.0036722118346624,1.2922636280154889,1.4461121939823216,1.1332145514616578,1.3558983500383914,1.3084176009976813,0.4968993418225029,0.9751674920412879,0.10008321611141109,0.5314023964792677,0.32397354810434675,0.5934641745783464,1.0114146587724544,0.8432632216152204,1.1788653911138895,0.9630703084524944,0.3622686898042238,0.8118231936900058,0.2796783311951584
10.0,39.0,9.0,163084.0,0.7935999999999999,0.5173999999999996,1.016237210562149,1.1575146165704426,1.3863350749516858,1.805826897976734,1.267666106689077,1.708320217506051,1.360992143924674,0.739573049126741,1.12242168061134,0.10479988718702193,0.4594428067460633,0.40482075862382444,0.46472160962679354,0.8232229485410996,0.6790759880049492,1.0043722768597498,0.9610590097387656,0.3763690689571354,0.7575296334274592,0.30017438333219404
10.0,39.0,19.0,163084.0,0.9057999999999999,0.49860000000000027,1.1816131573599415,1.3631054917054246,1.5055469424404535,1.8264250991802302,1.3845928663498506,1.736044447776574,1.6063573394766966,0.5336097057767824,1.2574287064141112,0.10774454634528237,0.4305925250463182,0.4709610742572649,0.39633206371696905,0.7874550757467379,0.6788380858368179,0.909745940332001,0.8818960733360415,0.3519519924974327,0.6703502989448131,0.28029631763954405
10.0,39.0,29.0,163084.0,0.6763999999999999,0.5008000000000001,1.1486315184725628,1.498182807220742,1.003282114006159,1.5611706443018811,1.2274451213604727,1.3997475003663382,1.2135793199861027,0.5079053321504196,0.9284261929681783,0.10183222859963159,0.6264382039398734,0.40191322796660567,0.6222815765546643,0.7919912040890318,0.7064799455371572,1.0131484208168644,0.9173553269940914,0.3175018276531355,0.682647391621458,0.24481510757971892
10.0,39.0,39.0,163084.0,0.6506000000000001,0.5177999999999997,0.9643098219710285,1.0681384113480092,1.0988164915301486,1.5149044501129554,1.2338270404788616,1.3229757916820357,1.2001961877067286,0.5175712221344033,0.9179857512665084,0.09082605803907753,0.4219351750852095,0.45941366034235864,0.5199746131599542,0.7879690641450254,0.6760865515686024,0.8492239192365666,0.7991950391265086,0.32929861614953276,0.6187078395144867,0.26503891623339726
10.0,39.0,49.0,163084.0,0.7469999999999999,0.5278,1.0779482341435644,1.2025777281689942,1.4721548155270896,1.7799815435262947,1.6181612476360498,1.3855099210053279,1.3785307653925785,0.3975297153648878,1.038936998388763,0.10393104265325068,0.5600925740825209,0.4755992562040966,0.5404161800294941,0.7436686634972434,0.6465242130784478,1.056133307561217,0.8277803949824895,0.3742751640776051,0.6252602933055617,0.26878505673988995
10.0,39.0,59.0,163084.0,0.7107999999999999,0.5124,1.039920076266616,2.050808970746106,1.6890613305336348,1.3602247151544609,1.7704846491345356,1.4237921233656532,1.4428807480683483,0.5780418404909393,0.9957847125422588,0.10710851106729709,0.5156378767055558,0.40151963871692675,0.5379172426447144,0.7342788697156521,0.6987362528816936,1.0773807166310527,0.9373569945689647,0.38367964374771507,0.6561524778943385,0.31422238189552854
10.0,40.0,9.0,163084.0,0.8174000000000001,0.5248000000000002,1.083152173357877,1.340212308366996,1.34650276067365,1.9423441006237927,1.6030010495554852,1.6721295974740022,1.3502729244362683,0.5371554981978524,1.1035535915214303,0.128140011402315,0.515572776782963,0.2965144929610782,0.5007641580384508,0.8094691920265304,0.761335345536594,0.877730385666597,0.7931800842395886,0.3887666054672646,0.6542676274102966,0.28766046112762467
10.0,40.0,19.0,163084.0,0.759,0.4556,1.1755392515948417,1.1797213915298195,1.205925213356854,1.762932263250639,1.3070337666826635,1.2533033056765348,1.3560828568632737,0.5272978800497111,1.0579312197334805,0.11757235214392008,0.5455163212754297,0.36187346008593185,0.659431830170426,0.7657420873447525,0.6790727382784503,0.9722383098197961,0.7978573017747786,0.4025210057684294,0.6391495150098507,0.2945780787070694
10.0,40.0,29.0,163084.0,1.0342,0.5778000000000005,1.1504452810999095,1.3119313107526969,1.554467697505733,1.79176481370774,1.7514162749335995,2.0663084369029585,1.8171789175253417,0.4907012575572236,1.4502571365471562,0.13350468279073066,0.5086229868169727,0.38350867513873793,0.47939318967346833,0.8258288909254909,0.6964295163740504,1.0480944403078154,0.8029454132546416,0.3688632882510662,0.6547596051693236,0.27057434105885764
10.0,40.0,39.0,163084.0,0.9134,0.6058000000000001,0.931343615773482,1.1980620117311125,1.268797534768519,1.5464027864259189,1.5633885569100354,1.382314969035777,1.7598198828015614,0.5336458288926946,1.3193264075884863,0.11782308202056282,0.5085688204221137,0.4017938754215927,0.4586389808201333,1.0396825457874161,0.8724724002738886,1.0004139566390342,0.9318690269038367,0.38709904320288163,0.7575999676543179,0.3960998347961513
10.0,40.0,49.0,163084.0,0.7704000000000002,0.5689999999999998,1.2023754872465997,1.1265938692775606,1.2283568716802982,1.6345919707979655,1.3095633342650927,1.550366487391162,1.3919810914686266,0.6391638716217567,1.0366850511757086,0.11265562982406349,0.48614648346988165,0.45157639445702247,0.5101411844852997,0.9255403704907987,0.8053470929944984,1.0653390309358344,0.955975808593268,0.3573259749686507,0.7568233636536962,0.3412356246841413
10.0,40.0,59.0,163084.0,0.8711999999999998,0.6661999999999998,1.2883603276224793,1.312398366475624,1.4146851957828381,1.6226011726086838,1.9419785427341325,1.275481579629884,1.6533017140312662,0.4967562665994031,1.20322963455649,0.11709599454728617,0.4617844858678611,0.3715495206552456,0.5061407713112939,1.076839806072202,1.04491933678037,1.0451865001524372,1.193178973436046,0.39634605221191954,0.8961449168500388,0.28384159720572344
10.0,41.0,9.0,163084.0,0.8909999999999998,0.5397999999999998,1.2709221205269792,1.3745989880902456,1.4990706728046632,1.7107173643618296,2.027003179612227,1.285550241945757,1.6674928316106723,0.5091086983822375,1.2495213637587876,0.0965216495566887,0.46671409336036634,0.37919650277197936,0.4005453105314792,0.9039891639174911,0.7089463065800189,1.036444069105338,0.8626434759686958,0.41697919160468483,0.7433061206489637,0.2964619959794561
10.0,41.0,19.0,163084.0,0.7610000000000001,0.5194000000000001,0.952036813601245,1.1914545006861132,0.9672216808076456,1.7632827257864023,1.3619232427554067,1.4150539032833298,1.3571616195291742,0.49118639556509897,1.0573071341957685,0.10593638190238766,0.4811359618008579,0.40037676262928706,0.4850831906295349,0.8886243868638568,0.7500131205019267,1.1911561110247628,0.9338701261716273,0.40396149796712527,0.7294887449263031,0.28030598819509045
10.0,41.0,29.0,163084.0,0.8310000000000002,0.5384000000000004,1.054555559204059,1.4026261459981977,1.1286541718602596,1.5962183471301221,1.540902065272348,1.522687081941284,1.5469053672540665,0.6044423009378266,1.1770357204969162,0.10857475387214625,0.4548891786740608,0.34519101789243356,0.41638387071747324,0.9146608867187134,0.8006434595083108,1.0791676092720637,0.8823346328019204,0.4319108735817611,0.685693242989141,0.305009198415927
10.0,41.0,39.0,163084.0,0.7057999999999998,0.5682,1.1183783326467671,1.2859067490721579,1.091259563927692,1.7552758461204392,1.4587674972353195,1.1383340087288252,1.2685132254633573,0.42515587257087695,1.0041310952084042,0.09334457549742457,0.4747670586063563,0.5746735573671714,0.5430794667422791,0.9693781275620911,0.8360179820073583,1.0196700293621361,0.8898618323514146,0.40207795707819916,0.7285548905074984,0.29429207938364027
10.0,41.0,49.0,163084.0,0.7192000000000001,0.6774,1.1529206951620365,1.693655844127396,1.241763306054469,1.5404626896493467,1.3598134487023184,1.721512927549852,1.3439712558222858,0.6917247322170862,1.0028978725915771,0.10684961173532778,0.5464101138183229,0.4105692420716105,0.5611649791931087,1.2431763298821887,0.9616317355108629,1.2117117782354767,1.156210998690149,0.49960216155154746,0.8437752351200013,0.2618716328490066
10.0,41.0,59.0,163084.0,0.7842,0.4645999999999998,1.3132104007714163,1.3580156198422408,1.1998499217479353,1.4700820484640749,1.4617396986293136,1.5693585046396632,1.4662986100199977,0.4596982303807683,1.0975605399840007,0.10884526185590433,0.39509582703781987,0.3828766412860845,0.41741470805158765,0.9085511828734478,0.6512621392476253,1.0211409498861783,0.8158751867543229,0.39744294877549746,0.6184953925835392,0.28222813976284133
10.0,42.0,9.0,163084.0,0.8033999999999997,0.46560000000000007,1.1606761113745185,1.1312076699334561,1.0532905852472054,1.9189261671374687,1.2706845922100778,1.237129182494978,1.3315665765855424,0.4627297699420323,1.089929471057912,0.12014279034170657,0.4212069641036213,0.4203006416483047,0.4145608741774984,0.9141581661861411,0.7561811054327384,0.7650724153460866,0.8159048953272929,0.3910277377493124,0.6280770890927492,0.2624396105951658
10.0,42.0,19.0,163084.0,0.7895999999999999,0.4982000000000003,1.1833300516765828,1.4085452927941473,1.4348056617252325,1.5342187315599272,1.3821758394385684,1.2098897827142505,1.443701967626796,0.4129781887998421,1.1015470624720356,0.09646694794907121,0.438606662733189,0.2969279708465702,0.41220042616226726,0.8478507971212708,0.6599707975857412,0.891218787117033,0.8019842659089982,0.36739298662574116,0.6327815506997411,0.2862659053872222
10.0,42.0,29.0,163084.0,0.7764,0.44059999999999977,1.2687861047861404,1.286313735125412,1.5982790717090227,1.9699275273825947,1.5597089552423735,1.4760896915727382,1.5126777897655088,0.4830878576846076,1.1361847721571852,0.10757994846484575,0.5318054663666133,0.3639113658371456,0.5379126997587231,0.851281532754113,0.665618276457096,0.8698188733085802,0.7754771149063039,0.41130807702889083,0.6193223318635883,0.257421745183571
10.0,42.0,39.0,163084.0,0.6447999999999999,0.5824,1.4196829038020649,1.014897376452738,1.222450699674277,1.4954463779800329,1.6895169850404277,1.3431035097329638,1.2424714081723365,0.4080583277856541,0.910741357137028,0.09785451775484301,0.5242690960458981,0.4011871338748886,0.47998651791498315,1.0272477194416294,0.9751452824473438,0.8489280489140034,0.8849476893887112,0.3468795433236719,0.7351416728061219,0.2921877287866172
10.0,42.0,49.0,163084.0,0.687,0.45499999999999996,1.157397422344005,1.4499672639465315,1.35029665336606,2.0651801031689407,1.5563483716955804,1.204889841891433,1.3279057750271197,0.45377207418434934,0.9726772128066979,0.10020733932648747,0.6050529062080824,0.3752321473560444,0.5247628776999163,0.8846275483682515,0.7281876513483363,0.8792494565023045,0.7640325646868964,0.40485095515607483,0.5561623179517037,0.24624203576971637
10.0,42.0,59.0,163084.0,0.6860000000000002,0.4675999999999999,1.1636349899892262,1.309171967183872,1.232874857324704,1.3576273868533586,1.3792326499276437,1.2411592904373454,1.2614078787723857,0.47910542611237067,0.9505880398423917,0.09848955542762515,0.45843745583666207,0.4061113497051238,0.4997972918491972,0.682824535501618,0.7135803823699326,0.8396420906833763,0.7717922148768954,0.38998416009133813,0.6126915199666607,0.2590937658064033
10.0,43.0,9.0,163084.0,0.8206000000000001,0.5414000000000002,1.0142448653878364,1.3074545872337748,1.261123012759652,1.441421391631744,1.5256493570228062,1.5841564555518801,1.5251662952271352,0.5642272950880381,1.1269536151616528,0.10064935194521858,0.5823793852210016,0.3884483409428576,0.48674371295045854,1.1695645901882057,0.7379453977183988,0.9655359282880449,0.8540785785649746,0.33463404469925767,0.6866449856772256,0.2804115500374829
10.0,43.0,19.0,163084.0,0.7233999999999999,0.4225999999999998,0.9580861689745186,1.0559169548487004,1.1132409510946082,1.421283375490497,1.2348638339071099,1.2743126404894716,1.3844671132225461,0.4999530537469713,1.0314893135987198,0.09510327785434489,0.39076703756055853,0.3363415633421924,0.41483252680026383,0.8064674670698242,0.6011030503977016,0.890534107997737,0.7374326689990994,0.3416606146444419,0.5677869432873981,0.239694025446696
10.0,43.0,29.0,163084.0,0.6663999999999999,0.49079999999999996,1.0795933641134485,1.6264043380886153,1.228848367408022,1.4543718218926251,1.3474041219846666,1.2436655836066888,1.2721480445983202,0.41774137942631573,0.93056492263407,0.08407808215804691,0.43319946193670855,0.4673277760477864,0.4156667282321253,0.9036169285628933,0.7250435316683086,0.7766280949435326,0.717179242861421,0.3170620412570825,0.6065249133841004,0.26004958118103466
10.0,43.0,39.0,163084.0,0.7721999999999999,0.5426,1.4512839247512135,1.3852111279996777,1.354086624093465,1.656756517951165,1.5170480748182966,1.2865598671607366,1.4801413918317365,0.5601861557897616,1.080408030457223,0.10367237113626696,0.5556344748941103,0.33018391297003935,0.5408573220114745,0.7517330813443859,0.8206518765853996,0.7417840820931789,0.8166816806961019,0.3411315045287945,0.6650831498178349,0.22757386246160669
10.0,43.0,49.0,163084.0,0.675,0.5278,1.258149484101556,1.0797777582213524,0.966040346173056,1.5281655348576302,1.4783206390841213,1.2082340916443735,1.1541229964684678,0.41023727588868947,0.9352064223538112,0.0961634482945503,0.4699522099032983,0.34019957957222974,0.47178879643462723,0.9902881200545274,0.7977294794155336,0.894273194775187,0.8033291283741288,0.34719049466757895,0.6812171753406968,0.28241586747759817
10.0,43.0,59.0,163084.0,0.717,0.46359999999999973,0.9815695123490533,1.0608638907500356,1.1084558290612239,2.0874675812690775,1.7876313970909892,1.1332621730054149,1.3712251698428344,0.4909348401132442,1.0197401648977813,0.09750368218637707,0.5659821356142583,0.35815088406344264,0.4721279311087362,0.777143270775962,0.6050973962109223,0.873581139915055,0.7499137857176035,0.31664954584556376,0.5970608017431862,0.24846123600165
10.0,44.0,9.0,163084.0,0.9796000000000001,0.4997999999999999,1.2220186206612442,1.6268290716796034,1.7857042193488273,1.525855965334007,1.9863756165138167,1.3068482576465814,1.8741145618602846,0.4366667188767025,1.3856344269037766,0.08741351952254524,0.5235081716606166,0.3789221877203751,0.4954961778886776,0.94757403571344,0.6846549474792774,0.8445969021137156,0.7790614732930592,0.3356262088469533,0.6244364468968499,0.31705387745634306
10.0,44.0,19.0,163084.0,1.8980000000000001,0.7794000000000002,1.3045328624541654,1.6241249964219329,1.4336232533393587,3.488787677754272,3.0579051832877453,3.086625827483454,3.722901713512388,0.7474630582559098,2.7527169738765886,0.2965840761409332,0.6262373467857748,0.4377459777719733,0.4783132691028943,0.9503595143547379,0.7007715167795829,1.101248619609109,0.9804387761374349,0.7479531144518785,0.9712795404060641,0.7949285841044847
10.0,44.0,29.0,163084.0,0.7618,0.5708000000000001,1.1428646730056777,1.3250648185822502,1.2976920821515137,1.467348365967883,1.3625484606027762,1.3191302669989189,1.495851787106607,0.6095432540009594,1.0858115825852699,0.08449311650202629,0.5504376555500835,0.41975117316864896,0.4564612550626731,1.0740500230352135,0.7632934164247107,0.9813974446149324,0.9087447563746496,0.3239088404900012,0.69608931263225,0.3111799020662075
10.0,44.0,39.0,163084.0,0.5287999999999999,0.41559999999999997,-0.4035766260568837,1.4531300942945187,-0.024269084080738714,1.4774608899765291,0.48705709186756907,1.1654487253996169,0.9664012265426359,0.4950589949907017,0.7362424622735397,0.08772963130069159,0.4426456954851662,0.4238296578588905,0.4087814610451049,0.8965940548474276,0.6959022957904994,0.8069607339430244,0.7946750005924403,0.3721250300704827,0.5443068006614873,0.24338652481909548
10.0,44.0,49.0,163084.0,0.6203999999999998,0.5234000000000001,0.5789372426717856,1.2101372213833002,0.8051523884592957,1.3771694281658946,1.0809242210216354,1.1242971052383866,1.2429100328538034,0.42280567930046686,0.8770889962585505,0.08845873411074556,1.0394758480705484,0.35352406964876065,0.8784158703539747,0.8398147546624462,0.8985513524263263,0.8350046190158125,0.8855452575402509,0.3583559504196451,0.680313177438044,0.254850816830089
10.0,44.0,59.0,163084.0,0.6598,0.5542000000000006,1.021534106528809,1.0722910530462773,1.1275059193190042,1.2772870983766715,1.4392462160497204,1.1572137568388539,1.2754636441705656,0.43956458533895626,0.9241648249989092,0.07595458021216976,0.6475437032959221,0.3386406184692287,0.5373059125484412,0.867567154145798,0.8419608938064528,0.9629098678485686,0.9512934646740767,0.3614113490421571,0.7331750273219145,0.27975788149812736
10.0,45.0,9.0,163084.0,0.9153999999999998,0.48019999999999985,2.4841788991876834,1.1001772508111451,2.1364777317323322,1.4470608012786184,1.7419617895651285,1.106572034523046,1.6482511462915226,0.40137543004091364,1.272989605648013,0.08378937375142373,0.5966176511334973,0.4139135035416791,0.540072618686122,0.7933936682132178,0.8283052754183802,1.0426084152756285,0.8020281951517527,0.3432318872843612,0.6446194154811025,0.22607403860824027
10.0,45.0,19.0,163084.0,0.8496,0.51,1.4154684026283,1.2661676765960914,1.8285626953469296,1.6560456211693868,2.250953317698601,1.3977207891860952,1.781174632093429,0.5068066264268931,1.1737311617566502,0.0931341800233185,0.4329359029731343,0.30997396488756446,0.44705525169580324,0.6972827349826505,0.5946297413080414,0.7142493088539782,0.7345351842964902,0.3357836315200122,0.631427077488268,0.25521553423819365
10.0,45.0,29.0,163084.0,0.7460000000000001,0.43639999999999973,1.2201487677179572,1.070214339077554,0.9757666301199629,1.4902906254755361,1.3584351299272572,1.2739262157139302,1.4780046556488489,0.3984773685186818,1.0507264101484233,0.09894933824528813,0.47031970917669036,0.40280176431764153,0.44184538625477615,0.7848368275471514,0.703062234167388,0.6766133397595592,0.7108568158151299,0.3498292719051792,0.5592221299529989,0.24244435512801465
10.0,45.0,39.0,163084.0,0.968,0.46340000000000003,1.7948018620704853,1.157920772270289,1.6452788885398946,1.7522174281005192,2.055410972153497,1.1622713962331106,1.8750370087838024,0.36032792819031934,1.3815769197611734,0.08833220783010112,0.37173135131840007,0.4319846600130891,0.43770375929799243,0.7496103450538099,0.6954742348272374,0.8869370668191232,0.7219089526765191,0.28907764550759474,0.5951162783387349,0.22171414866854086
10.0,45.0,49.0,163084.0,0.7196000000000001,0.4690000000000002,1.1047484244736494,1.2594928180017262,1.0457756480563867,1.6742264840120664,1.5805152363829829,1.5353542420154125,1.3581572889098024,0.4429278640688503,1.0283469137829195,0.09251639932730356,0.46782083383889717,0.4202478507936017,0.4472988471528508,0.7557805397761876,0.6863977047513384,0.8480198722848724,0.7699829188730634,0.3631405408867631,0.6272170795950621,0.23676653509987783
10.0,45.0,59.0,163084.0,0.6602000000000001,0.4443999999999999,1.1826917425833037,1.1002145284081946,1.0663066670909387,1.642837592198881,1.4377646435149407,1.1299996764415485,1.2673389119400318,0.43832411646771297,0.9193656281985882,0.08875180927093927,0.47170524463516517,0.362038357796052,0.4426942588799815,0.6782408938742084,0.6529199922439041,0.7434623601099182,0.697724304853154,0.32781997624908643,0.5218151981005585,0.2670929974191476
10.0,46.0,9.0,163084.0,0.792,0.4372000000000001,1.1039827518016398,1.1838877552742704,1.2950560176514556,1.4199439725091865,1.4208917209523182,1.0771132580680935,1.420790248566275,0.415809647761646,1.101905287740061,0.10078238041328746,0.488128382035771,0.4486472258579945,0.5288872814943196,0.6235730906038383,0.5661978603721383,0.7115187784216459,0.7243195471769169,0.330440599696236,0.5606946038830255,0.22610580030533844
10.0,46.0,19.0,163084.0,0.7726,0.6714000000000002,1.2689606610963675,1.5300052618050097,1.5694111854354922,1.582933760962857,1.9949636836710247,1.3701147692117654,1.5529699392382827,0.4059951871757799,1.0747122543120082,0.10647945216297723,1.9083445933649483,0.4639595034223406,1.3890078297821842,0.9118072027577118,1.403574216571424,0.7141462067742965,1.1028862152153702,0.3123049641820285,0.8452773894781587,0.22631707829199424
10.0,46.0,29.0,163084.0,0.7494000000000001,0.3791999999999997,0.9879456890725852,1.17276614963072,1.2201669862675337,1.1011155112395044,1.4004064723841367,1.1656025186011085,1.431215587089568,0.42635275264154726,1.0832775005298367,0.09715494074802919,0.3114936288421053,0.3141802743423949,0.28863956609037217,0.6521008008794464,0.5769749975377023,0.6215939105741244,0.5537841537010684,0.30242137192555074,0.44300698795810056,0.2706381000091791
10.0,46.0,39.0,163084.0,0.7584,0.6724,1.0231299350641352,1.2720377966854464,1.0265879866255403,1.7948833981730374,1.3684874573160284,1.1159088228896155,1.4754420617740938,0.4120597670212499,1.0938561727586997,0.21705020509894934,0.6208598205848663,0.4245860417138398,0.558083476356573,0.6900715423545953,0.7231675006693449,0.8311499461920542,0.7256407557828323,0.4734579095989072,0.6205392761791205,0.7429580102566717
10.0,46.0,49.0,163084.0,0.6666000000000001,0.49499999999999966,1.0180890702218335,1.2892314344055387,1.0947355668281822,1.2013617212191139,1.254699033133565,1.2695885254124133,1.2920293775307508,0.4158853075435709,0.9534519140506912,0.08930934361316065,0.6230839050580183,0.43982793383745544,0.6502395070624484,0.7598554056251456,0.9721398895354143,0.7608928319252038,0.8063412006189609,0.3007518295364706,0.5901823860877966,0.23576008383136343
10.0,46.0,59.0,163084.0,0.7921999999999999,0.40760000000000013,1.5384847721111765,1.5328468088263238,1.6349029096171281,1.7335010415731962,1.529497571037296,1.3929111979378905,1.584742877872674,0.4608984300647777,1.0665734472271289,0.1139216223225366,0.39009794981092405,0.4148989775465761,0.3509143163153926,0.812389106231425,0.6016108200395976,0.7431363924559911,0.5821493368746155,0.29192827549055056,0.46809279788644,0.2325903257766327
10.0,47.0,9.0,163084.0,0.7650000000000001,0.4893999999999997,1.0024022681447715,0.9906497001522789,1.1267648326529658,1.2442211775157515,1.326633052260823,1.1646005179318504,1.4753216443417263,0.3875761690934908,1.1067934846416427,0.08814950722391819,0.8641649409697685,0.30867014211644694,0.8026260563683498,0.6603075975849947,0.8233340353202951,0.7716027242140421,0.8527044239089531,0.34714070010155523,0.6598554736194064,0.21298183179219196
10.0,47.0,19.0,163084.0,0.8187999999999999,0.4224,1.2649118273399922,1.2450153511348137,1.4212894295652525,1.744305823209728,1.886828011857931,1.4446590299112652,1.5217171950883208,0.5429910890134746,1.1307399150197697,0.154512932569363,0.4698221564097166,0.55576795949253,0.5660588687849327,0.7470325939550422,0.6826361284522807,0.8303930461367701,0.7293746706246564,0.30677096707095575,0.5192169175153414,0.3732510871074608
10.0,47.0,29.0,163084.0,0.7365999999999998,0.5018,1.1053577671688513,1.5814834140683698,1.6037039677810097,1.8273174519963207,1.7323546866462813,1.4884517401325463,1.355926171554152,0.477434435866389,1.023002122536187,0.2063685713212045,0.28674650174025323,0.5136633554435707,0.2726477646098363,0.6640828692603519,0.48135745810396324,0.7186144149229812,0.5324334436285354,0.4996651582255204,0.44024638538364613,0.566568659327191
10.0,47.0,39.0,163084.0,0.7327999999999999,0.44820000000000004,1.1181326233032634,1.6986257839650079,1.3855341737870215,1.6582829570155844,1.544246529385798,1.2435603046479442,1.32926790815458,0.48181355049900665,1.0122361528405728,0.1182181926339537,0.5643316144515735,0.46091254477183996,0.6702715555479141,0.6392617401271526,0.6318113759342373,0.6644923108873185,0.6879205497189373,0.27566117482308256,0.5693095392840618,0.21477930961425332
10.0,47.0,49.0,163084.0,0.6853999999999999,0.4515999999999999,0.913479319948471,1.2845360888717918,0.986164203108465,1.7933657668816227,1.3677536207456016,1.3783151965232812,1.370264255476106,0.4147153543170128,0.9651743964034114,0.09152192209203938,0.5012147356342351,0.42253679989568144,0.5714405079170384,0.6967601749294252,0.6461569391063925,0.7987012447712776,0.7115012648563874,0.30866035206087833,0.5512512472046178,0.2072058518494467
10.0,47.0,59.0,163084.0,0.7538,0.39940000000000003,1.4354558083361189,1.1541057765237082,1.3169347750313967,1.9785189323046972,1.5323128439478622,1.0102398151195342,1.534877208971091,0.3970544503023449,1.1055803431016982,0.0966677982155746,0.3404953789633372,0.4094281212491695,0.3029756446432142,0.6433870888358533,0.4722618256340939,0.7425075798775536,0.6896665177767496,0.3552949604387678,0.5305912216460746,0.22351522986316627
10.0,48.0,9.0,163084.0,0.6317999999999997,0.48539999999999994,1.2059202221053662,1.2268748401598748,1.1493745187980342,1.6125499265449548,1.3680090121030943,1.2739532788095802,1.244857709152545,0.4746156786755112,0.8904196519930755,0.09508336785585388,0.6732842252710575,0.3660050213087761,0.6692020966124446,0.665834039555759,0.753127820501694,0.8674712966963198,0.8669329823369765,0.3511517745940734,0.5859917885189526,0.21304460486937646
10.0,48.0,19.0,163084.0,0.7616000000000002,0.45099999999999996,1.1586894491457709,1.0235887852631698,1.1429885754733309,1.5005729571185065,1.3434698148493107,1.3394481231832194,1.4764492423674551,0.4106796462245776,1.0870906742951805,0.09470910625557874,0.4038400722017446,0.3802159906778429,0.4291645250671827,0.5737453705727844,0.5555144259416142,0.8810014242263831,0.6548205563491251,0.341534917856098,0.5919842674882876,0.22100108279265865
10.0,48.0,29.0,163084.0,0.7210000000000003,0.5276000000000002,1.4907032425133335,1.4027057366558628,1.2481149407574714,1.3638332169442575,1.7814793107360618,1.4937586832953837,1.3734493959337986,0.418030427326647,1.0150424061882908,0.2985122147160504,0.8381167823221956,0.42044962289907073,0.6356639674419853,0.8185619905706245,0.957049870946783,0.6394341358500807,0.9646968175785924,0.40357407024508857,0.7176472564139867,0.946025448240911
10.0,48.0,39.0,163084.0,0.6884,0.33279999999999993,0.7831820743997104,1.002370648884615,0.9503844887930528,1.8520993034514561,1.4049773916824484,1.1077065872061023,1.2829297697811834,0.4035663124531842,0.9831836886963206,0.09209039593752807,0.1852260302081416,0.3949048168950607,0.23798185591811666,0.7403271026209401,0.6038690063860284,0.6902196917884156,0.6191417066731921,0.3493264800379826,0.49147750494226994,0.21334716791706052
10.0,48.0,49.0,163084.0,0.7401999999999999,0.36939999999999984,1.1442152113545245,1.4736313350496442,1.2131977477443217,1.5159604550222894,1.5636171889711619,1.1265131597658697,1.3704152052547687,0.4555997181603029,1.0217138200090914,0.10795915353127739,0.21698210947767732,0.41510048397397076,0.3372678744434211,0.7026215896224133,0.6922588099466571,0.6858942650490277,0.6416891609800217,0.31728209241596333,0.49170305386839147,0.2674175228141561
10.0,48.0,59.0,163084.0,0.7670000000000001,0.4168000000000001,1.3397170065602417,1.5934931115642699,1.5249606335190706,1.5788947884851134,1.5359766601287008,1.2757449988554286,1.4046572851003534,0.4696137757657436,1.067981525598722,0.09514778556940642,0.4185844352051678,0.48205102908420033,0.40728309486853975,0.7164107202305781,0.6609572676083113,0.6737210324330684,0.6799124154120554,0.32524773114577654,0.5477717894186214,0.22315411612975344
10.0,49.0,9.0,163084.0,0.7043999999999999,0.4306000000000001,1.1043785140895628,1.3375552861891888,1.4247813426181106,1.9729769347222814,1.4812693820233236,1.1760721818661461,1.4097936910828284,0.5079038905046784,1.0063237146573172,0.09300659236574041,0.7299726534235704,0.4661960826602341,0.7299358970303207,0.7094910572660303,0.7422757526777892,0.6567690683442947,0.699720746367172,0.31249637771437233,0.5630455684978972,0.231860352905582
10.0,49.0,19.0,163084.0,0.8320000000000001,0.38639999999999997,1.3128758260944218,1.6050158373561643,1.5052334582744997,1.616804818732828,1.6164560274728266,1.3668299503634755,1.5405235219318967,0.477808158653672,1.1491709700459167,0.12463461585841618,0.3279862325985231,0.36352605890777506,0.4317647361405486,0.7033233069116879,0.44871829681214387,0.6628332111704278,0.5355633813420514,0.35765811385367524,0.440813894140988,0.2397948585135042
10.0,49.0,29.0,163084.0,0.8718,0.4280000000000001,1.5889813709301055,1.3299514376822454,1.5959420837741867,1.524554873983951,1.765707548134463,1.6085971989419807,1.759152071756868,0.4984045551310528,1.2263998422995805,0.08322385630662008,0.4430932890273068,0.539625484733031,0.5960603184501869,0.6186347657637876,0.596809556212355,0.7835922710069136,0.741375718323444,0.320237514437019,0.524276369866642,0.20462701181693702
10.0,49.0,39.0,163084.0,0.8720000000000001,0.617,1.270508777393854,1.2573944717164884,1.2960389027812598,1.7224255066923928,1.5535178978490236,1.355422362769289,1.389660768836045,0.37757625976708376,1.0416650800293425,0.3055055662244025,0.7722470047647487,0.5370123007159128,0.8161820723141517,0.9460368544649984,0.9802489868796226,0.9150879530197912,0.9396143588099168,0.343995588025994,0.6450540482254193,0.7578995193940516
